type,title,date_added,release_year,rating,listed_in,streaming_platform,duration_seasons
TV Show,Grand Designs,"August 1, 2019",2017,TV-14,"British TV Shows, International TV Shows, Reality TV",Netflix,2
TV Show,Great Interior Design Challenge," December 1, 2018",2016,TV-PG,"British TV Shows, International TV Shows, Reality TV",Netflix,2
TV Show,Gunslinger Girl,"July 6, 2021",2008,TV-14,"Anime Series, Crime TV Shows",Netflix,2
TV Show,Ha Unlimited,"May 11, 2018",2016,TV-MA,"International TV Shows, TV Comedies",Netflix,2
TV Show,Happy Valley," March 16, 2016",2016,TV-MA,"British TV Shows, Crime TV Shows, International TV Shows",Netflix,2
TV Show,Heavy Rescue: 401,"June 22, 2018",2018,TV-MA,"International TV Shows, Reality TV",Netflix,2
TV Show,Herrens veje,"June 1, 2019",2018,TV-MA,"International TV Shows, TV Dramas",Netflix,2
TV Show,Huntik: Secrets and Seekers," January 1, 2018",2011,TV-Y7,Kids' TV,Netflix,2
TV Show,Hyori's Bed & Breakfast,"March 29, 2018",2018,TV-14,"International TV Shows, Korean TV Shows, Reality TV",Netflix,2
TV Show,I'm Sorry,"September 13, 2019",2019,TV-MA,TV Comedies,Netflix,2
TV Show,Intelligence,"July 19, 2017",2007,TV-MA,"Crime TV Shows, TV Dramas",Netflix,2
TV Show,Iron Man: Armored Adventures,"August 1, 2020",2011,TV-Y7,Kids' TV,Netflix,2
TV Show,Jeopardy!,"December 18, 2020",2019,TV-G,Reality TV,Netflix,2
TV Show,Jericho,"August 16, 2017",2008,TV-14,"Classic & Cult TV, TV Action & Adventure, TV Dramas",Netflix,2
TV Show,Julius Jr.," November 3, 2015",2014,TV-Y,Kids' TV,Netflix,2
TV Show,Kikoriki,"July 6, 2021",2010,TV-Y,Kids' TV,Netflix,2
TV Show,Knights of Sidonia," December 1, 2019",2015,TV-MA,"Anime Series, International TV Shows",Netflix,2
TV Show,Limmy's Show!," October 1, 2019",2012,TV-MA,"British TV Shows, TV Comedies",Netflix,2
TV Show,LoliRock," May 1, 2018",2016,TV-Y,Kids' TV,Netflix,2
TV Show,Mars," November 1, 2019",2018,TV-PG,"Docuseries, Science & Nature TV, TV Dramas",Netflix,2
TV Show,Mini Wolf," September 16, 2018",2014,TV-G,Kids' TV,Netflix,2
TV Show,Monster Math Squad,"May 15, 2020",2012,TV-Y,Kids' TV,Netflix,2
TV Show,Mr. Young," April 16, 2019",2013,TV-G,"Kids' TV, TV Comedies",Netflix,2
TV Show,Mutant Busters," June 1, 2017",2017,TV-PG,"Kids' TV, TV Comedies",Netflix,2
TV Show,"Nightmare Tenants, Slum Landlords"," July 12, 2019",2016,TV-MA,"British TV Shows, International TV Shows, Reality TV",Netflix,2
TV Show,Oh No! It's an Alien Invasion," May 31, 2015",2014,TV-Y7-FV,"Kids' TV, TV Action & Adventure, TV Sci-Fi & Fantasy",Netflix,2
TV Show,Paranormal Survivor," August 4, 2017",2016,TV-14,Docuseries,Netflix,2
TV Show,Psiconautas,"April 15, 2018",2016,TV-MA,"International TV Shows, Spanish-Language TV Shows, TV Comedies",Netflix,2
TV Show,Reggie Yates Outside Man," December 15, 2017",2017,TV-MA,"British TV Shows, Docuseries, International TV Shows",Netflix,2
TV Show,Silver Spoon,"September 15, 2017",2015,TV-MA,"Crime TV Shows, International TV Shows, TV Action & Adventure",Netflix,2
TV Show,Splash and Bubbles," August 13, 2018",2018,TV-Y,Kids' TV,Netflix,2
TV Show,Taken," January 12, 2019",2018,TV-14,"Crime TV Shows, TV Action & Adventure, TV Thrillers",Netflix,2
TV Show,The Adjusters,"September 18, 2017",2010,TV-PG,"International TV Shows, TV Dramas",Netflix,2
TV Show,The Adventures of Figaro Pho,"July 6, 2021",2015,TV-Y7,"Kids' TV, TV Comedies",Netflix,2
TV Show,The Apartment," December 14, 2018",2014,TV-PG,"International TV Shows, Reality TV",Netflix,2
TV Show,The Cravings," April 20, 2017",2016,TV-14,"International TV Shows, Korean TV Shows, TV Comedies",Netflix,2
TV Show,The Day My Butt Went Psycho!," June 30, 2015",2015,TV-Y7,"Kids' TV, TV Comedies",Netflix,2
TV Show,The Furchester Hotel," February 1, 2017",2015,TV-Y,"British TV Shows, Kids' TV",Netflix,2
TV Show,The Investigator: A British Crime Story,"March 5, 2020",2018,TV-MA,"British TV Shows, Crime TV Shows, Docuseries",Netflix,2
TV Show,The Minimighty Kids," April 15, 2018",2012,TV-G,"Kids' TV, TV Comedies",Netflix,2
TV Show,The Story of God with Morgan Freeman," February 1, 2019",2017,TV-14,Docuseries,Netflix,2
TV Show,Tobot,"September 11, 2019",2018,TV-Y7,"Kids' TV, Korean TV Shows",Netflix,2
TV Show,Twin Peaks,"July 1, 2017",1990,TV-14,"Classic & Cult TV, Crime TV Shows, TV Dramas",Netflix,2
TV Show,Twirlywoos,"May 15, 2020",2018,TV-Y,"British TV Shows, Kids' TV",Netflix,2
TV Show,V.R. Troopers,"January 1, 2016",1995,TV-G,Kids' TV,Netflix,2
TV Show,ViR: The Robot Boy,"March 31, 2018",2013,TV-Y7,Kids' TV,Netflix,2
TV Show,Wake Up,"March 31, 2018",2017,TV-14,"International TV Shows, TV Dramas",Netflix,2
TV Show,Weird Wonders of the World," March 31, 2017",2016,TV-PG,"British TV Shows, Docuseries, Science & Nature TV",Netflix,2
TV Show,Yu-Gi-Oh! Arc-V,"May 1, 2018",2015,TV-Y7,"Anime Series, Kids' TV",Netflix,2
TV Show,Yunus Emre,"January 17, 2017",2016,TV-PG,"International TV Shows, TV Dramas",Netflix,2
TV Show,Zombie Dumb,"July 1, 2019",2018,TV-Y7,"Kids' TV, Korean TV Shows, TV Comedies",Netflix,2
TV Show,Sex Education,"September 17, 2021",2020,TV-MA,"British TV Shows, International TV Shows, TV Comedies",Netflix,3
TV Show,Chhota Bheem,"September 16, 2021",2021,TV-Y7,Kids' TV,Netflix,3
TV Show,The Circle,"September 8, 2021",2021,TV-MA,Reality TV,Netflix,3
TV Show,Pororo - The Little Penguin,"September 2, 2021",2013,TV-Y7,"Kids' TV, Korean TV Shows",Netflix,3
TV Show,Kuroko's Basketball,"September 1, 2021",2015,TV-MA,"Anime Series, International TV Shows, Teen TV Shows",Netflix,3
TV Show,RIDE ON TIME,"August 27, 2021",2021,TV-PG,"Docuseries, International TV Shows",Netflix,3
TV Show,Wheel of Fortune,"August 25, 2021",2019,TV-G,Reality TV,Netflix,3
TV Show,Manifest,"August 21, 2021",2021,TV-14,"TV Dramas, TV Mysteries, TV Sci-Fi & Fantasy",Netflix,3
TV Show,Car Masters: Rust to Riches,"August 4, 2021",2021,TV-PG,Reality TV,Netflix,3
TV Show,44 Cats,"August 1, 2021",2020,TV-Y7,Kids' TV,Netflix,3
TV Show,Charmed,"July 31, 2021",2021,TV-14,"TV Dramas, TV Sci-Fi & Fantasy",Netflix,3
TV Show,Glow Up,"July 30, 2021",2021,TV-14,"British TV Shows, International TV Shows, Reality TV",Netflix,3
TV Show,All American,"July 27, 2021",2021,TV-14,"TV Dramas, Teen TV Shows",Netflix,3
TV Show,How to Sell Drugs Online (Fast),"July 27, 2021",2021,TV-MA,"Crime TV Shows, International TV Shows, TV Comedies",Netflix,3
TV Show,Explained,"July 16, 2021",2021,TV-MA,"Docuseries, Science & Nature TV",Netflix,3
TV Show,Virgin River,"July 9, 2021",2021,TV-14,"Romantic TV Shows, TV Dramas",Netflix,3
TV Show,Ask the StoryBots,"July 6, 2021",2019,TV-Y,Kids' TV,Netflix,3
TV Show,Colony,"July 6, 2021",2018,TV-14,"TV Action & Adventure, TV Dramas, TV Sci-Fi & Fantasy",Netflix,3
TV Show,Larva,"July 6, 2021",2015,TV-Y7,"Kids' TV, Korean TV Shows, TV Comedies",Netflix,3
TV Show,Marcella,"July 6, 2021",2019,TV-MA,"British TV Shows, Crime TV Shows, International TV Shows",Netflix,3
TV Show,Scream,"July 6, 2021",2019,TV-MA,"Crime TV Shows, TV Horror, TV Mysteries",Netflix,3
TV Show,Shtisel,"July 6, 2021",2021,TV-14,"International TV Shows, TV Dramas",Netflix,3
TV Show,Tales by Light,"July 6, 2021",2018,TV-14,"Docuseries, International TV Shows, Science & Nature TV",Netflix,3
TV Show,YooHoo to the Rescue,"July 6, 2021",2020,TV-Y,"Kids' TV, Korean TV Shows",Netflix,3
TV Show,Sailor Moon Crystal,"July 1, 2021",2016,TV-Y7,"Anime Series, Kids' TV",Netflix,3
TV Show,Hap and Leonard,"June 19, 2021",2018,TV-MA,"Crime TV Shows, TV Dramas",Netflix,3
TV Show,The Gift,"June 17, 2021",2021,TV-MA,"International TV Shows, TV Dramas, TV Mysteries",Netflix,3
TV Show,Millennials,"June 16, 2021",2020,TV-MA,"International TV Shows, Romantic TV Shows, Spanish-Language TV Shows",Netflix,3
TV Show,Cocomelon,"June 2, 2021",2021,TV-Y,Kids' TV,Netflix,3
TV Show,Happy Endings,"June 2, 2021",2012,TV-14,TV Comedies,Netflix,3
TV Show,The Platform,"June 2, 2021",2021,TV-14,"International TV Shows, TV Dramas, TV Mysteries",Netflix,3
TV Show,The Kominsky Method,"May 28, 2021",2021,TV-MA,"TV Comedies, TV Dramas",Netflix,3
TV Show,JoJo's Bizarre Adventure,"May 26, 2021",2016,TV-MA,"Anime Series, International TV Shows",Netflix,3
TV Show,Master of None,"May 23, 2021",2021,TV-MA,"TV Comedies, TV Dramas",Netflix,3
TV Show,Jurassic World Camp Cretaceous,"May 21, 2021",2021,TV-Y7,"Kids' TV, TV Action & Adventure, TV Sci-Fi & Fantasy",Netflix,3
TV Show,Haunted,"May 14, 2021",2021,TV-MA,"Reality TV, TV Horror, TV Thrillers",Netflix,3
TV Show,StartUp,"May 4, 2021",2018,TV-MA,"Crime TV Shows, TV Dramas",Netflix,3
TV Show,PJ Masks,"April 19, 2021",2019,TV-Y,Kids' TV,Netflix,3
TV Show,Power Players,"April 15, 2021",2020,TV-Y,Kids' TV,Netflix,3
TV Show,Slasher,"April 14, 2021",2019,TV-MA,"TV Horror, TV Mysteries, TV Thrillers",Netflix,3
TV Show,Formula 1: Drive to Survive,"March 19, 2021",2021,TV-MA,Docuseries,Netflix,3
TV Show,Paradise PD,"March 12, 2021",2021,TV-MA,TV Comedies,Netflix,3
TV Show,Sin senos sí hay paraíso,"February 25, 2021",2018,TV-MA,"International TV Shows, Spanish-Language TV Shows, TV Dramas",Netflix,3
TV Show,Good Girls,"February 16, 2021",2020,TV-MA,"Crime TV Shows, TV Comedies, TV Dramas",Netflix,3
TV Show,The Sinner,"February 6, 2021",2020,TV-MA,"Crime TV Shows, TV Dramas, TV Mysteries",Netflix,3
TV Show,Busted!,"January 22, 2021",2021,TV-14,"Crime TV Shows, International TV Shows, Korean TV Shows",Netflix,3
TV Show,Disenchantment,"January 15, 2021",2021,TV-14,"TV Action & Adventure, TV Comedies, TV Sci-Fi & Fantasy",Netflix,3
TV Show,Henry Danger,"January 15, 2021",2016,TV-G,"Kids' TV, TV Comedies",Netflix,3
TV Show,Nailed It! Mexico,"January 5, 2021",2021,TV-PG,"International TV Shows, Reality TV, Spanish-Language TV Shows",Netflix,3
TV Show,Cobra Kai,"January 1, 2021",2021,TV-14,"TV Action & Adventure, TV Comedies, TV Dramas",Netflix,3
TV Show,The Expanding Universe of Ashley Garcia,"December 9, 2020",2020,TV-PG,"Kids' TV, TV Comedies, Teen TV Shows",Netflix,3
TV Show,Mr. Iglesias,"December 8, 2020",2020,TV-14,"TV Comedies, Teen TV Shows",Netflix,3
TV Show,The Great British Baking Show: Holidays,"December 4, 2020",2020,TV-MA,"British TV Shows, Reality TV",Netflix,3
TV Show,Flavorful Origins,"November 20, 2020",2020,TV-G,"Docuseries, International TV Shows",Netflix,3
TV Show,Leah Remini: Scientology and the Aftermath,"November 1, 2020",2018,TV-14,Docuseries,Netflix,3
TV Show,Suburra: Blood on Rome,"October 30, 2020",2020,TV-MA,"Crime TV Shows, International TV Shows, TV Dramas",Netflix,3
TV Show,My Next Guest Needs No Introduction With David Letterman,"October 21, 2020",2020,TV-MA,Stand-Up Comedy & Talk Shows,Netflix,3
TV Show,The Last Kids on Earth,"October 16, 2020",2020,TV-Y7,"Kids' TV, TV Comedies",Netflix,3
TV Show,Kipo and the Age of Wonderbeasts,"October 12, 2020",2020,TV-Y7,"Kids' TV, TV Comedies",Netflix,3
TV Show,H2O: Just Add Water,"October 2, 2020",2009,TV-PG,"Kids' TV, TV Dramas",Netflix,3
TV Show,Sword Art Online,"October 1, 2020",2018,TV-MA,"Anime Series, International TV Shows",Netflix,3
TV Show,Black Butler,"September 30, 2020",2010,TV-MA,"Anime Series, International TV Shows",Netflix,3
TV Show,Mighty Little Bheem,"September 25, 2020",2020,TV-Y,"Kids' TV, TV Comedies",Netflix,3
TV Show,Baby,"September 16, 2020",2020,TV-MA,"International TV Shows, TV Dramas, Teen TV Shows",Netflix,3
TV Show,Borgen,"September 1, 2020",2012,TV-MA,"International TV Shows, TV Dramas",Netflix,3
TV Show,Aggretsuko,"August 27, 2020",2020,TV-14,"Anime Series, International TV Shows",Netflix,3
TV Show,Rust Valley Restorers,"August 21, 2020",2020,TV-14,"International TV Shows, Reality TV",Netflix,3
TV Show,High Seas,"August 7, 2020",2020,TV-MA,"Crime TV Shows, International TV Shows, Spanish-Language TV Shows",Netflix,3
TV Show,Selling Sunset,"August 7, 2020",2020,TV-MA,Reality TV,Netflix,3
TV Show,The Rain,"August 6, 2020",2020,TV-MA,"International TV Shows, TV Dramas, TV Mysteries",Netflix,3
TV Show,Sugar Rush,"July 31, 2020",2020,TV-PG,Reality TV,Netflix,3
TV Show,Norsemen,"July 22, 2020",2020,TV-MA,"International TV Shows, TV Comedies",Netflix,3
TV Show,Dark,"June 27, 2020",2020,TV-MA,"Crime TV Shows, International TV Shows, TV Dramas",Netflix,3
TV Show,BAKI,"June 4, 2020",2020,TV-MA,"Anime Series, International TV Shows",Netflix,3
TV Show,Midnight Diner,"June 1, 2020",2014,TV-MA,"International TV Shows, TV Dramas",Netflix,3
TV Show,Dynasty,"May 23, 2020",2019,TV-14,TV Dramas,Netflix,3
TV Show,Avatar: The Last Airbender,"May 15, 2020",2007,TV-Y7,"Classic & Cult TV, Kids' TV, TV Action & Adventure",Netflix,3
TV Show,Magic for Humans,"May 15, 2020",2020,TV-14,"Reality TV, TV Comedies",Netflix,3
TV Show,Bordertown,"May 11, 2020",2019,TV-MA,"Crime TV Shows, International TV Shows, TV Dramas",Netflix,3
TV Show,Medici: Masters of Florence,"May 1, 2020",2019,TV-MA,"International TV Shows, TV Dramas",Netflix,3
TV Show,The House of Flowers,"April 23, 2020",2020,TV-MA,"International TV Shows, Spanish-Language TV Shows, TV Comedies",Netflix,3
TV Show,Fauda,"April 16, 2020",2020,TV-MA,"Crime TV Shows, International TV Shows, TV Action & Adventure",Netflix,3
TV Show,Man Like Mobeen,"April 1, 2020",2020,TV-MA,"British TV Shows, International TV Shows, TV Comedies",Netflix,3
TV Show,Pokémon the Series,"April 1, 2020",2019,TV-Y7,"Anime Series, Kids' TV",Netflix,3
TV Show,The Windsors,"April 1, 2020",2020,TV-MA,"British TV Shows, International TV Shows, TV Comedies",Netflix,3
TV Show,Ozark,"March 27, 2020",2020,TV-MA,"Crime TV Shows, TV Dramas, TV Thrillers",Netflix,3
TV Show,On My Block,"March 11, 2020",2020,TV-14,"Romantic TV Shows, TV Comedies, TV Dramas",Netflix,3
TV Show,Babylon Berlin,"March 1, 2020",2020,TV-MA,"Crime TV Shows, International TV Shows, TV Dramas",Netflix,3
TV Show,Team Kaylie,"February 3, 2020",2020,TV-PG,"Kids' TV, TV Comedies",Netflix,3
TV Show,Anne with an E,"January 3, 2020",2019,TV-PG,"International TV Shows, TV Dramas, Teen TV Shows",Netflix,3
TV Show,Occupied,"December 31, 2019",2019,TV-MA,"International TV Shows, TV Dramas, TV Thrillers",Netflix,3
TV Show,What's New Scooby-Doo?,"December 15, 2019",2005,TV-Y7,"Kids' TV, TV Comedies",Netflix,3
TV Show,The Dragon Prince,"November 22, 2019",2019,TV-Y7,"Kids' TV, TV Action & Adventure, TV Sci-Fi & Fantasy",Netflix,3
TV Show,The Toys That Made Us,"November 15, 2019",2019,TV-14,"Docuseries, Reality TV",Netflix,3
TV Show,Little Things,"November 9, 2019",2019,TV-MA,"International TV Shows, Romantic TV Shows, TV Comedies",Netflix,3
TV Show,Meet the Adebanjos,"November 4, 2019",2016,TV-PG,"British TV Shows, International TV Shows, TV Comedies",Netflix,3
TV Show,Victorious,"November 2, 2019",2013,TV-G,"Kids' TV, TV Comedies",Netflix,3
TV Show,The Deep,"November 1, 2019",2019,TV-Y7,Kids' TV,Netflix,3
TV Show,Super Monsters,"October 4, 2019",2019,TV-Y,Kids' TV,Netflix,3
TV Show,El Marginal,"September 27, 2019",2019,TV-MA,"Crime TV Shows, International TV Shows, Spanish-Language TV Shows",Netflix,3
TV Show,Glitch,"September 25, 2019",2019,TV-MA,"International TV Shows, TV Dramas, TV Horror",Netflix,3
TV Show,Moving Art,"September 1, 2019",2018,TV-G,"Docuseries, Science & Nature TV",Netflix,3
TV Show,True and the Rainbow Kingdom,"August 30, 2019",2019,TV-Y,Kids' TV,Netflix,3
TV Show,13 Reasons Why: Beyond the Reasons,"August 23, 2019",2019,TV-MA,"Crime TV Shows, Docuseries",Netflix,3
TV Show,GLOW,"August 9, 2019",2019,TV-MA,"TV Comedies, TV Dramas",Netflix,3
TV Show,Beat Bugs,"July 21, 2019",2018,TV-Y,Kids' TV,Netflix,3
TV Show,The Epic Tales of Captain Underpants,"July 19, 2019",2019,TV-Y7,"Kids' TV, TV Comedies",Netflix,3
TV Show,Pinky Malinky,"July 17, 2019",2019,TV-Y7,"Kids' TV, TV Comedies",Netflix,3
TV Show,Bonus Family,"July 12, 2019",2019,TV-MA,"International TV Shows, TV Dramas",Netflix,3
TV Show,Free Rein,"July 6, 2019",2019,TV-G,"British TV Shows, Kids' TV, TV Dramas",Netflix,3
TV Show,Stranger Things,"July 4, 2019",2019,TV-14,"TV Horror, TV Mysteries, TV Sci-Fi & Fantasy",Netflix,3
TV Show,Dope,"June 28, 2019",2019,TV-MA,"Crime TV Shows, Docuseries",Netflix,3
TV Show,Paquita Salas,"June 28, 2019",2018,TV-MA,"International TV Shows, Spanish-Language TV Shows, TV Comedies",Netflix,3
TV Show,Shooter,"June 21, 2019",2018,TV-14,"Crime TV Shows, TV Action & Adventure, TV Dramas",Netflix,3
TV Show,Marvel's Jessica Jones,"June 14, 2019",2019,TV-MA,"Crime TV Shows, TV Action & Adventure, TV Dramas",Netflix,3
TV Show,Designated Survivor,"June 7, 2019",2019,TV-MA,"Crime TV Shows, TV Dramas, TV Thrillers",Netflix,3
TV Show,Documentary Now!,"June 3, 2019",2019,TV-14,TV Comedies,Netflix,3
TV Show,Easy,"May 10, 2019",2019,TV-MA,"TV Comedies, TV Dramas",Netflix,3
TV Show,Ash vs. Evil Dead,"April 29, 2019",2018,TV-MA,"TV Action & Adventure, TV Comedies, TV Horror",Netflix,3
TV Show,Derek,"April 5, 2019",2015,TV-MA,"British TV Shows, International TV Shows, TV Comedies",Netflix,3
TV Show,Roman Empire: Reign of Blood,"April 5, 2019",2019,TV-MA,Docuseries,Netflix,3
TV Show,Santa Clarita Diet,"March 29, 2019",2019,TV-MA,"TV Comedies, TV Horror, TV Thrillers",Netflix,3
TV Show,Versailles,"March 29, 2019",2018,TV-MA,"International TV Shows, TV Dramas",Netflix,3
TV Show,Into the Badlands,"March 10, 2019",2018,TV-MA,TV Action & Adventure,Netflix,3
TV Show,The Disastrous Life of Saiki K.,"March 1, 2019",2018,TV-14,"Anime Series, International TV Shows, Teen TV Shows",Netflix,3
TV Show,Barbie Dreamhouse Adventures,"February 14, 2019",2018,TV-Y,Kids' TV,Netflix,3
TV Show,One Day at a Time,"February 8, 2019",2019,TV-PG,TV Comedies,Netflix,3
TV Show,The World's Most Extraordinary Homes,"January 18, 2019",2019,TV-G,"British TV Shows, Docuseries, International TV Shows",Netflix,3
TV Show,A Series of Unfortunate Events,"January 1, 2019",2019,TV-PG,"Kids' TV, TV Action & Adventure, TV Comedies",Netflix,3
TV Show,Travelers,"December 14, 2018",2018,TV-MA,"Crime TV Shows, International TV Shows, TV Dramas",Netflix,3
TV Show,Frontier,"November 23, 2018",2018,TV-MA,"International TV Shows, TV Action & Adventure, TV Dramas",Netflix,3
TV Show,Follow This,"November 1, 2018",2018,TV-MA,Docuseries,Netflix,3
TV Show,The Hollywood Masters,"October 23, 2018",2017,TV-MA,Stand-Up Comedy & Talk Shows,Netflix,3
TV Show,Marvel's Daredevil,"October 19, 2018",2018,TV-MA,"Crime TV Shows, TV Action & Adventure",Netflix,3
TV Show,Skylanders Academy,"September 28, 2018",2018,TV-Y7,"Kids' TV, TV Comedies",Netflix,3
TV Show,Quantico,"September 2, 2018",2018,TV-14,"Crime TV Shows, TV Dramas, TV Mysteries",Netflix,3
TV Show,Ultimate Beastmaster,"August 31, 2018",2018,TV-PG,Reality TV,Netflix,3
TV Show,Ultimate Beastmaster México,"August 31, 2018",2018,TV-PG,"Reality TV, Spanish-Language TV Shows",Netflix,3
TV Show,Dinotrux Supercharged,"August 3, 2018",2018,TV-Y7,Kids' TV,Netflix,3
TV Show,El Chapo,"July 27, 2018",2018,TV-MA,"Crime TV Shows, Spanish-Language TV Shows, TV Action & Adventure",Netflix,3
TV Show,Trollhunters,"May 25, 2018",2018,TV-Y7,"Kids' TV, TV Action & Adventure, TV Sci-Fi & Fantasy",Netflix,3
TV Show,Bill Nye Saves the World,"May 11, 2018",2018,TV-14,Stand-Up Comedy & Talk Shows,Netflix,3
TV Show,Wakfu,"April 6, 2018",2017,TV-PG,Kids' TV,Netflix,3
TV Show,Lovesick,"January 1, 2018",2018,TV-MA,"British TV Shows, International TV Shows, Romantic TV Shows",Netflix,3
TV Show,Broadchurch,"November 27, 2017",2017,TV-MA,"British TV Shows, Crime TV Shows, International TV Shows",Netflix,3
TV Show,Luna Petunia,"November 17, 2017",2017,TV-Y,Kids' TV,Netflix,3
TV Show,W1A,"October 24, 2017",2017,TV-MA,"British TV Shows, TV Comedies",Netflix,3
TV Show,Dark Matter,"September 25, 2017",2017,TV-14,"TV Sci-Fi & Fantasy, TV Thrillers",Netflix,3
TV Show,Narcos,"September 1, 2017",2017,TV-MA,"Crime TV Shows, TV Action & Adventure, TV Dramas",Netflix,3
TV Show,Intersection,"July 1, 2017",2016,TV-MA,"International TV Shows, Romantic TV Shows, TV Dramas",Netflix,3
TV Show,Off Camera,"June 1, 2017",2015,TV-MA,Stand-Up Comedy & Talk Shows,Netflix,3
TV Show,Bloodline,"May 26, 2017",2017,TV-MA,"TV Dramas, TV Mysteries, TV Thrillers",Netflix,3
TV Show,Kazoops!,"May 5, 2017",2017,TV-Y,Kids' TV,Netflix,3
TV Show,Outback Truckers,"March 17, 2017",2015,TV-MA,Reality TV,Netflix,3
TV Show,Love Me As I Am,"February 22, 2017",2015,TV-PG,"International TV Shows, Romantic TV Shows, TV Comedies",Netflix,3
TV Show,From Dusk Till Dawn,"December 5, 2016",2016,TV-MA,"Classic & Cult TV, TV Action & Adventure, TV Horror",Netflix,3
TV Show,Caught on Camera,"August 15, 2016",2015,TV-MA,"British TV Shows, Crime TV Shows, Docuseries",Netflix,3
TV Show,Popples,"July 24, 2016",2016,TV-Y,Kids' TV,Netflix,3
TV Show,Turbo FAST,"February 5, 2016",2016,TV-Y7,Kids' TV,Netflix,3
TV Show,Hemlock Grove,"October 23, 2015",2015,TV-MA,"TV Horror, TV Mysteries, TV Thrillers",Netflix,3
TV Show,Lilyhammer,"November 21, 2014",2014,TV-MA,"Crime TV Shows, TV Comedies, TV Dramas",Netflix,3
TV Show,The Borgias,"February 1, 2014",2013,TV-MA,TV Dramas,Netflix,3
TV Show,American Crime,"May 30, 2017",2017,TV-MA,"Crime TV Shows, TV Dramas",Netflix,3
TV Show,Bad Education," December 15, 2018",2014,TV-MA,"British TV Shows, TV Comedies",Netflix,3
TV Show,"Big Dreams, Small Spaces"," July 26, 2019",2017,TV-G,"British TV Shows, International TV Shows, Reality TV",Netflix,3
TV Show,Bitten," May 26, 2016",2016,TV-MA,"International TV Shows, TV Dramas, TV Horror",Netflix,3
TV Show,Brain Games," March 15, 2019",2016,TV-G,"Docuseries, Science & Nature TV",Netflix,3
TV Show,Deep Undercover Collection,"July 20, 2018",2017,TV-MA,"Crime TV Shows, Docuseries",Netflix,3
TV Show,El Barco," July 1, 2017",2013,NR,"International TV Shows, Romantic TV Shows, Spanish-Language TV Shows",Netflix,3
TV Show,Fix It and Finish It," July 20, 2018",2014,TV-G,Reality TV,Netflix,3
TV Show,Grand Hotel," November 1, 2017",2013,TV-PG,"International TV Shows, Romantic TV Shows, Spanish-Language TV Shows",Netflix,3
TV Show,Hannibal,"June 6, 2020",2015,TV-MA,"TV Horror, TV Mysteries, TV Thrillers",Netflix,3
TV Show,Highway Thru Hell," December 3, 2019",2016,TV-PG,Reality TV,Netflix,3
TV Show,Hinterland,"August 1, 2017",2016,TV-14,"British TV Shows, Crime TV Shows, International TV Shows",Netflix,3
TV Show,Hormones,"June 30, 2018",2015,TV-MA,"International TV Shows, Romantic TV Shows, TV Dramas",Netflix,3
TV Show,La Familia P. Luche,"July 6, 2021",2012,TV-14,"International TV Shows, Spanish-Language TV Shows, TV Comedies",Netflix,3
TV Show,Land Girls,"August 1, 2017",2011,TV-14,"British TV Shows, International TV Shows, TV Dramas",Netflix,3
TV Show,Lego Friends," February 1, 2019",2017,TV-G,Kids' TV,Netflix,3
TV Show,Leyla and Mecnun,"April 15, 2017",2014,TV-MA,"International TV Shows, Romantic TV Shows, TV Comedies",Netflix,3
TV Show,Murderous Affairs,"April 17, 2018",2017,TV-MA,"Crime TV Shows, Docuseries",Netflix,3
TV Show,Nature's Weirdest Events," September 1, 2019",2015,TV-PG,"British TV Shows, Docuseries, Science & Nature TV",Netflix,3
TV Show,Nazi Mega Weapons," March 1, 2017",2016,TV-PG,Docuseries,Netflix,3
TV Show,Origins Collection," July 20, 2018",2018,TV-PG,Docuseries,Netflix,3
TV Show,Penny Dreadful,"September 17, 2016",2016,TV-MA,"TV Dramas, TV Horror, TV Mysteries",Netflix,3
TV Show,Pyaar Tune Kya Kiya," June 1, 2017",2014,TV-14,"International TV Shows, Romantic TV Shows, TV Dramas",Netflix,3
TV Show,Roonpi Secret Love,"June 21, 2019",2016,TV-14,"International TV Shows, Romantic TV Shows, Teen TV Shows",Netflix,3
TV Show,Rurouni Kenshin," January 1, 2020",1998,TV-14,"Anime Series, International TV Shows",Netflix,3
TV Show,Sin Senos sí Hay Paraíso," January 11, 2019",2018,TV-MA,"International TV Shows, Spanish-Language TV Shows, TV Dramas",Netflix,3
TV Show,Skin Wars,"October 1, 2016",2016,TV-14,Reality TV,Netflix,3
TV Show,Super Wings,"December 1, 2020",2020,TV-Y,"Kids' TV, Korean TV Shows",Netflix,3
TV Show,The House That Made Me,"March 31, 2017",2015,TV-PG,"International TV Shows, Reality TV",Netflix,3
TV Show,The Inbetweeners," January 1, 2018",2010,TV-MA,"British TV Shows, TV Comedies",Netflix,3
TV Show,The Ministry of Time," January 28, 2018",2017,TV-MA,"International TV Shows, Spanish-Language TV Shows, TV Action & Adventure",Netflix,3
TV Show,The Sniffer," June 1, 2018",2017,TV-MA,"Crime TV Shows, International TV Shows, TV Dramas",Netflix,3
TV Show,Toast of London,"September 1, 2017",2015,TV-MA,"British TV Shows, Classic & Cult TV, TV Comedies",Netflix,3
TV Show,Top Grier,"December 31, 2018",2018,TV-MA,Reality TV,Netflix,3
TV Show,Vroomiz," August 1, 2017",2016,TV-Y,"Kids' TV, Korean TV Shows",Netflix,3
